"instance","literatura","one","one_m","one_md","one_m_time","one_md_time","one_time","two","two_m","two_md","two_m_time","two_md_time","two_time","four","four_m","four_md","four_m_time","four_md_time","four_time","eight","eight_m","eight_md","eight_m_time","eight_md_time","eight_time","ten","ten_m","ten_md","ten_m_time","ten_md_time","ten_time","twenty","twenty_m","twenty_md","twenty_m_time","twenty_md_time","twenty_time","thirty","thirty_m","thirty_md","thirty_m_time","thirty_md_time","thirty_time","forty","forty_m","forty_md","forty_m_time","forty_md_time","forty_time","fifty","fifty_m","fifty_md","fifty_m_time","fifty_md_time","fifty_time","sixty","sixty_m","sixty_md","sixty_m_time","sixty_md_time","sixty_time","one_g","one_m_g","one_md_g","one_time_g","two_g","two_m_g","two_md_g","two_time_g","four_g","four_m_g","four_md_g","four_time_g","eight_g","eight_m_g","eight_md_g","eight_time_g","ten_g","ten_m_g","ten_md_g","ten_time_g","twenty_g","twenty_m_g","twenty_md_g","twenty_time_g","thirty_g","thirty_m_g","thirty_md_g","thirty_time_g","forty_g","forty_m_g","forty_md_g","forty_time_g","fifty_g","fifty_m_g","fifty_md_g","fifty_time_g","sixty_g","sixty_m_g","sixty_md_g","sixty_time_g"
"RC102",13554.75,14518.1,15374.1466666667,15525.2,310.830033333333,341.7535,104.539,14474.3,15099.09,15502.35,363.3353,387.4085,133.786,14507.1,14956.71,14557.5,271.2612,276.5275,118.13,14505.8,14693.9333333333,14523.85,337.456933333333,370.6615,123.192,14508,14695.4733333333,14536,344.3289,364.1995,165.763,14500.6,14527.89,14520.85,330.814833333333,356.5745,140.96,14493.2,14518.06,14514.35,326.9799,345.2645,124.623,14494.4,14509.9066666667,14508.7,328.198533333333,352.6045,134.662,14480.1,14511.6466666667,14509.7,342.649466666667,373.202,71.181,13554.2,14476.41,14507.45,396.2218,425.4995,174.015,0.0710710267618363,0.134225763416269,0.145369704347185,1.97334041203124,0.0678396871945258,0.113933491949317,0.143683948431362,1.71579462724052,0.0702595031262104,0.103429425109279,0.0739777568748963,1.29629391348514,0.0701635957874545,0.0840431091191894,0.0714952322986407,1.73927635993679,0.0703259005145798,0.0841567224281771,0.0723915970416275,1.07723617453835,0.0697799664324315,0.0717932827975433,0.0712739076707428,1.34687027052592,0.0692340323502832,0.0710680757667976,0.0707943709769637,1.62375243735105,0.0693225622014423,0.0704665646114215,0.070377542927756,1.43720227928691,0.0682675814751287,0.0705949328956025,0.070451317803722,3.81377708470893,-4.05761817812407e-05,0.0679953521828141,0.0702853243327985,1.27694049363561
"RC202",4365.65,5219.7,5320.63,5319.45,99.2183,113.906,11.358,5190.5,5264.27,5261.35,142.535366666667,145.44,93.362,5185.9,5250.99666666667,5250.6,111.6333,106.2395,72.766,5196.8,5233.94666666667,5234.5,143.586966666667,149.133,94.9,5194.7,5228.09666666667,5228.3,120.583666666667,123.345,75.525,4446.2,5192.68333333333,5216.95,139.136533333333,147.5785,73.845,5169.7,5198.25,5197.45,142.312433333333,146.6735,53.981,5169.6,5197.42666666667,5190.25,133.969066666667,140.268,67.32,5158.4,5197.29333333333,5198.25,136.656366666667,145.167,57.764,5161.9,5190.94666666667,5188.2,157.478433333333,165.9645,106.483,0.195629516795895,0.218748639950523,0.218478348012324,7.7355432294418,0.188940936630284,0.205838763987035,0.205169905970474,0.526695729168898,0.187887256193236,0.202798361450567,0.202707500601285,0.534140944946816,0.190384020707111,0.198892872004551,0.199019619071616,0.513034422198806,0.189902992681502,0.197552865361783,0.197599441091246,0.596605980359704,0.0184508606965744,0.189441053069608,0.194999599143312,0.884169995711738,0.184176468567109,0.190716159105746,0.190532910334086,1.63634303427749,0.184153562470652,0.190527565578245,0.18888367138914,0.99003367003367,0.181588079667404,0.190497024116302,0.190716159105746,1.36577049142488,0.182389793043419,0.189043250527795,0.18841409641176,0.478906805155126
"C102",10828.94,10827.3,10868.6166666667,10836.25,79.8297333333333,89.942,4.756,10827.3,10852.8166666667,10827.3,81.8188666666667,86.462,12.751,10827.3,10831.01,10827.3,56.7112,51.5725,6.668,10827.3,10827.3533333333,10827.3,66.4626333333333,66.154,28.983,10827.3,10827.43,10827.3,37.2653333333333,32.4005,13.217,10827.3,10827.49,10827.3,32.7177333333333,32.4335,7.445,10827.3,10827.4433333333,10827.3,35.1960666666667,36.781,16.547,10827.3,10827.45,10827.3,27.4588,27.0695,3.488,10827.3,10827.39,10827.3,30.3233666666667,28.509,10.18,10827.3,10827.3233333333,10827.3,34.4988333333333,32.403,9.433,-0.000151446032575786,0.00366394741005733,0.000675042986663468,15.7850574712644,-0.000151446032575786,0.00220489416938917,-0.000151446032575786,5.41666274540559,-0.000151446032575786,0.000191154443555852,-0.000151446032575786,7.50497900419916,-0.000151446032575786,-0.000146520958345688,-0.000151446032575786,1.29315920827152,-0.000151446032575786,-0.000139441164139816,-0.000151446032575786,1.81950013871025,-0.000151446032575786,-0.000133900455630997,-0.000151446032575786,3.39459144839937,-0.000151446032575786,-0.000138209895582375,-0.000151446032575786,1.12703611933684,-0.000151446032575786,-0.000137594261303655,-0.000151446032575786,6.8723623853211,-0.000151446032575786,-0.000143134969812474,-0.000151446032575786,1.97871971185331,-0.000151446032575786,-0.000149291312600181,-0.000151446032575786,2.65724937276936
"C201",3591.56,3589.1,3593.05333333333,3589.1,1.97583333333333,0.6805,0.203,3589.1,3589.1,3589.1,0.864933333333333,0.41,0.192,3589.1,3589.1,3589.1,0.580933333333333,0.4195,0.283,3589.1,3589.1,3589.1,0.5033,0.4765,0.328,3589.1,3589.1,3589.1,0.4655,0.4635,0.35,3589.1,3589.1,3589.1,0.539866666666667,0.533,0.406,3589.1,3589.1,3589.1,0.5712,0.5685,0.476,3589.1,3589.1,3589.1,0.601233333333333,0.5945,0.505,3589.1,3589.1,3589.1,0.647633333333333,0.649,0.483,3589.1,3589.1,3589.1,0.751066666666667,0.7595,0.509,-0.000684939135083372,0.00041578961045711,-0.000684939135083372,8.73316912972085,-0.000684939135083372,-0.000684939135083372,-0.000684939135083372,3.50486111111111,-0.000684939135083372,-0.000684939135083372,-0.000684939135083372,1.0527679623086,-0.000684939135083372,-0.000684939135083372,-0.000684939135083372,0.534451219512195,-0.000684939135083372,-0.000684939135083372,-0.000684939135083372,0.33,-0.000684939135083372,-0.000684939135083372,-0.000684939135083372,0.329720853858785,-0.000684939135083372,-0.000684939135083372,-0.000684939135083372,0.2,-0.000684939135083372,-0.000684939135083372,-0.000684939135083372,0.19056105610561,-0.000684939135083372,-0.000684939135083372,-0.000684939135083372,0.340855762594893,-0.000684939135083372,-0.000684939135083372,-0.000684939135083372,0.475573018991487
"R105",15377.11,15399.8,15991.9666666667,16388.95,238.251066666667,262.291,44.826,15392.5,15681.85,15427.35,307.182833333333,320.127,192.231,15383.5,15609.7133333333,15411.95,215.344733333333,203.8035,81.674,15370.4,15436.1966666667,15402.55,294.935266666667,304.6715,131.49,15377.3,15399.3533333333,15397.8,283.6845,295.223,130.551,15378.5,15394.92,15392.75,313.1873,339.27,83.946,15377.1,15390.2566666667,15390.9,316.5178,327.145,161.015,15372.3,15388.2466666667,15389.35,316.660266666667,359.223,44.795,15375.9,15387.5633333333,15385.85,364.533133333333,363.529,214.421,15373.4,15386.7766666667,15386.15,377.999566666667,397.3855,111.228,0.00147556985675453,0.0399851901083277,0.0658017013600082,4.31501955710228,0.00100083825894459,0.0198177680981667,0.00326719390054425,0.597988010952101,0.000415552727398023,0.0151265961766114,0.00226570532434249,1.6366375264262,-0.000436362879630889,0.00384250790081271,0.00165440710250487,1.24302431110097,1.23560278881201e-05,0.00144652235259629,0.00134550640529974,1.17297837626675,9.03940987610427e-05,0.00115821503520489,0.00101709619037644,2.73081862149477,-6.50317257288156e-07,0.0008549504208961,0.000896787497780849,0.965765922429588,-0.00031280260074886,0.000724236652184019,0.000795988322903314,6.06909848569409,-7.86883881302108e-05,0.000679798306270354,0.000568377282857428,0.700081304225488,-0.000241267702448701,0.00062864001536479,0.000587886800575599,2.39842096114887
"R204",2825.52,2838.1,3750.33666666667,3799.35,113.889866666667,116.316,36.315,3759.7,3787.57,3784.45,126.915066666667,139.268,17.45,2853.3,3661.28333333333,3778.05,103.317666666667,102.4515,53.915,2832,3526.19,3763.7,128.7745,137.1985,39.798,2831.8,3375.28666666667,3757.3,98.0958,104.0535,16.003,2837.3,3099.52333333333,2860.05,115.8379,116.775,31.667,2829.5,3004.42666666667,2853.65,118.3387,122.922,44.069,2829.6,2882.38333333333,2852.85,118.0688,118.087,35.186,2828.8,2847.85333333333,2842.95,116.461666666667,118.4145,43.303,2828.9,2850.64666666667,2846.3,131.5828,131.3985,84.404,0.00445227781081002,0.327308483630152,0.344655143124098,2.13616595529855,0.330622327925479,0.340485999037345,0.33938177751352,6.27306972301815,0.00983181856790969,0.29579098124711,0.337116707721057,0.916306531886612,0.00229338316486877,0.247979133044537,0.332037996545768,2.23570279913563,0.00222259973385437,0.194571854620271,0.329772926753306,5.12983815534587,0.00416914408675224,0.0969744802136717,0.012220759364648,2.65800044210061,0.00140859027718792,0.0633181384901423,0.00995568957218482,1.68530486282875,0.00144398199269512,0.0201249091612635,0.00967255584812705,2.35556187119877,0.00116084826863735,0.00790414979661566,0.00616877601291084,1.68945954475825,0.00119623998414455,0.00889275838311764,0.00735439848240331,0.558964030140752
"RC101",15696.95,16673.6,17181.7866666667,16741.9,263.160933333333,297.9185,102.644,16624.9,16864.7966666667,16702.5,299.004333333333,325.2415,56.542,16640.7,16753.9333333333,16692.2,245.901733333333,258.9055,119.963,16642.2,16677.78,16674.6,275.0467,289.967,127.974,16642.6,16675.5166666667,16671.95,255.0363,274.831,59.67,16632.3,16653.58,16652.4,292.577066666667,323.799,60.292,16631.4,16649.2766666667,16644.8,279.705033333333,304.619,108.783,16633.4,16646.77,16646.3,295.610166666667,301.9955,102.149,16631.4,16644.2333333333,16644.7,318.307233333333,338.2795,169.877,16637,16644.92,16644.35,356.195133333333,361.004,153.107,0.0622190935181674,0.0945939603978267,0.0665702572792804,1.56382188275334,0.0591165799725425,0.0743995914280586,0.0640602155195754,4.28818105714926,0.0601231449421703,0.0673368605578366,0.0634040370900079,1.0498131368283,0.0602187049076413,0.0624853872886133,0.0622828001618147,1.14923890790317,0.0602441875651001,0.0623411979184915,0.0621139775561494,3.27411261940674,0.0595880091355326,0.060943686512348,0.0608685126728441,3.85266812623012,0.0595306731562501,0.0606695355891854,0.0603843421811243,1.57122007421503,0.0596580864435448,0.0605098442691096,0.0604799021465953,1.89391150835218,0.0595306731562501,0.0603482417497242,0.0603779715167596,0.873751204302721,0.0598874303606751,0.0603919869783619,0.0603556741914829,1.32644577539455
"RC201",5406.94,5471.2,5546.84,5545.5,62.5154,62.649,5.648,5457.7,5524.45333333333,5511.6,77.7803666666667,83.9655,7.034,5440,5488.17333333333,5481.95,89.3537333333333,89.9175,55.465,5431.3,5474.76,5476.95,100.918366666667,109.1515,12.04,5421.6,5473.66666666667,5470.4,90.5789666666667,96.161,20.281,5443.1,5467.2,5468.1,107.257566666667,109.075,66.514,5434,5458.65666666667,5458.9,100.6061,105.7385,54.54,5440.1,5461.21,5459.8,99.4685,109.904,10.63,5414.5,5454.01,5455.6,113.769166666667,119.4825,60.289,5431.5,5453.30666666667,5451.95,116.751333333333,126.072,40.885,0.0118847259263094,0.0258741543275863,0.0256263246864214,10.0685906515581,0.00938793476532,0.0217337964418567,0.019356604659937,10.0577717751872,0.00611436413202282,0.0150239013810645,0.0138729114804306,0.610993118783617,0.00450532093938525,0.012543139002837,0.0129481740133975,7.38192414174972,0.00271133025334105,0.0123409297433791,0.0117367679315841,3.46619824794964,0.00668770136158342,0.0111449359526829,0.011311388696749,0.612556253821251,0.00500467917158309,0.00956486786734571,0.00960987175740791,0.84462962962963,0.00613285888136355,0.0100371004671773,0.0097763245014738,8.35733772342427,0.00139820305015397,0.00870547851464964,0.00899954502916619,0.88706342229373,0.00454231043806654,0.00857539877762022,0.00832448667823209,1.85560311442664
"C101",10828.94,10827.3,10935.17,10827.3,17.1878333333333,14.0825,1.297,10827.3,10827.4433333333,10827.3,13.8536666666667,9.1885,0.46,10827.3,10828.56,10827.3,9.8699,7.309,0.658,10827.3,10827.3,10827.3,5.93243333333333,4.8505,0.959,10827.3,10827.3,10827.3,4.3326,5.2015,0.695,10827.3,10827.3,10827.3,2.81493333333333,1.9435,0.675,10827.3,10827.3,10827.3,2.89673333333333,2.3435,0.901,10827.3,10827.3,10827.3,2.37416666666667,1.631,0.96,10827.3,10827.3,10827.3,2.34796666666667,1.8605,1.236,10827.3,10827.3,10827.3,2.98993333333333,1.952,1.211,-0.000151446032575786,0.00980982441494731,-0.000151446032575786,12.2519917758931,-0.000151446032575786,-0.000138209895582375,-0.000151446032575786,29.1166666666667,-0.000151446032575786,-3.50911538895791e-05,-0.000151446032575786,13.9998480243161,-0.000151446032575786,-0.000151446032575786,-0.000151446032575786,5.18606187000348,-0.000151446032575786,-0.000151446032575786,-0.000151446032575786,5.23395683453237,-0.000151446032575786,-0.000151446032575786,-0.000151446032575786,3.17027160493827,-0.000151446032575786,-0.000151446032575786,-0.000151446032575786,2.21502034776175,-0.000151446032575786,-0.000151446032575786,-0.000151446032575786,1.47309027777778,-0.000151446032575786,-0.000151446032575786,-0.000151446032575786,0.899649406688242,-0.000151446032575786,-0.000151446032575786,-0.000151446032575786,1.46897880539499
"R104",10007.31,11000.5,11037.62,11031.95,241.110033333333,277.192,21.94,10989.2,11012.5466666667,11012.7,288.616,318.8385,115.654,10986.3,11007.05,11004.9,238.171033333333,237.9015,83.046,10984.9,11003.3833333333,11002.85,282.2701,299.421,90.241,10983.1,11002.57,11001.05,244.385066666667,243.6395,46.879,10008,10962.2266666667,10995.05,307.049066666667,344.3485,160.37,10978,10989.99,10989.15,320.204166666667,333.6485,164.3,10020.8,10957.2733333333,10989,291.639066666667,311.025,133.906,10978.9,10988.2366666667,10987.95,319.568866666667,343.3145,130.758,10977.2,10988.9833333333,10988.8,387.617166666667,409.7225,217.325,0.0992464508444328,0.102955739354532,0.102389153528771,9.98951838347007,0.098117276271046,0.100450237543023,0.100465559675877,1.49551247687067,0.0978274881061943,0.0999009723891835,0.09968612943938,1.86794106077756,0.0976875903714385,0.099534573560061,0.0994812791849159,2.12795846677231,0.0975077218553238,0.0994532996379647,0.0993014106688011,4.21310323741263,6.89495978440269e-05,0.0954219132480824,0.0987018489484187,0.914629086903203,0.0969980943929988,0.0981962185642296,0.098112279923376,0.948899371069182,0.00134801460132641,0.0949269417389222,0.0980972908803665,1.17793875305563,0.0970880286510561,0.09802101330594,0.0979923675792997,1.44397181561867,0.0969181528302812,0.0980956254311433,0.098077305489687,0.783582959469305
"R203",3939.5,3947.8,4018.17333333333,4005.05,98.8433666666667,106.0855,25.228,3952.2,3996.54,3995.95,115.4667,124.8025,31.094,3944.7,3980.88333333333,3981.55,100.888466666667,106.085,39.036,3947.2,3969.73666666667,3968.15,126.6887,132.711,42.496,3942.6,3964.56666666667,3965.3,96.7716,99.861,59.891,3941,3956,3953.4,127.748233333333,132.086,64.483,3942.3,3953.77333333333,3953.25,125.130833333333,128.692,39.371,3943.4,3952.83,3951.75,121.616433333333,123.5715,67.666,3938.6,3952.24333333333,3952.75,134.928933333333,142.909,86.477,3940.8,3950.95333333333,3951.15,144.074566666667,148.2045,39.527,0.00210686635359822,0.0199703854127004,0.0166391674070314,2.91800248401247,0.00322375936032487,0.0144789947962939,0.0143292295976646,2.71347205248601,0.00131996446249519,0.0105047171806913,0.0106739433938318,1.58449807015746,0.00195456276177175,0.00767525489698355,0.00727249650970938,1.98119117093373,0.000786901891102909,0.00636290561407961,0.00654905444853412,0.615795361573525,0.000380758979565935,0.00418834877522528,0.00352836654397769,0.981114919177664,0.000710750095189791,0.00362313322333635,0.00349029064602107,2.17824879564485,0.000989973346871454,0.00338367813174259,0.00310953166645513,0.797304899555661,-0.000228455387739584,0.00323475906417904,0.00336337098616576,0.56028693563992,0.000329991115623856,0.00290730634175235,0.00295722807462878,2.64496588829576
"R103",14292.68,15226.2,15251.2533333333,15250.55,459.685066666667,481.495,214.945,14313.4,15089.44,15240.2,489.618866666667,514.1595,331.773,14310.8,15083.52,15231.7,367.4807,348.3445,211.095,14307.9,15016.6833333333,15227.5,469.237766666667,497.803,238.118,14301.3,14952.7366666667,15224.3,428.8632,434.7905,295.589,14293.3,14647.99,14318,425.018333333333,460.2455,162.013,14297.2,14499.7433333333,14315.4,444.923933333333,478.409,139.022,14297.8,14494.1866666667,14312.15,424.305666666667,432.11,184.904,14303.6,14372.64,14311.45,454.3342,463.963,253.665,14296.7,14307.45,14304.9,487.4443,499.8585,300.762,0.0653145526241405,0.067067431253854,0.0670182219149942,1.13861716563152,0.00144969312962995,0.0557460182415055,0.0662940750090256,0.475764654346998,0.00126778182957983,0.0553318202044683,0.0656993649896311,0.740830905516474,0.00106488076413936,0.0506555336951035,0.0654055082741655,0.970610229662044,0.00060310592555063,0.046181448592333,0.0651816174433346,0.450876724100017,4.33788484734131e-05,0.0248595784695382,0.00177153619894937,1.62335944234928,0.000316245798548658,0.0144873692920665,0.00158962489889938,2.200385070948,0.000358225329329348,0.0140985921931133,0.00136223577383676,1.2947349255109,0.000764027460210406,0.00559447213538672,0.00131325965459245,0.791079573453176,0.000281262856231332,0.00103339611605384,0.000854983110235403,0.620697761020342
"R202",4191.7,5096.8,5148.65666666667,5150.15,127.865666666667,135.1965,15.161,5094.9,5142.84333333333,5130.85,161.1224,166.293,89.98,5098.2,5120.69666666667,5122.2,134.277933333333,134.644,58.005,5090,5116.6,5117.35,157.2911,163.354,105.486,5093.7,5107.28,5107.1,142.467233333333,150.3705,74.199,4205.5,5043.59666666667,5101.25,151.828266666667,154.3345,69.082,4207.1,5043.51666666667,5097.45,148.845866666667,153.9505,96.255,4202.5,4950.35,5094.2,136.490766666667,139.9645,81.091,4207.1,4894.56,5093.25,152.059733333333,158.4885,64.718,4204.3,4978.57,5093.6,161.692333333333,172.9955,57.149,0.215926712312427,0.228297985701903,0.228654245294272,7.43385440714113,0.215473435598922,0.226911118003038,0.224049908151824,0.790646810402312,0.216260705680273,0.221627661012636,0.221986306271918,1.31493721805591,0.214304458811461,0.220650332800535,0.220829257819023,0.491108772728134,0.215187155569339,0.218426891237445,0.218383949233008,0.920069452867739,0.00329222034019615,0.203234169111975,0.216988334088795,1.19779778620577,0.00367392704630593,0.20321508377667,0.216081780661784,0.546370231849428,0.00257652026624047,0.180988620368824,0.215306438914999,0.683180213176144,0.00367392704630593,0.167678984660162,0.215079800558246,1.34957404946589,0.00300594031061392,0.187720972397834,0.215163298900208,1.82931168232748
"R102",18486.12,18496.6,19261.2233333333,19482.4,509.0238,558.68,19.111,18492.5,19254.1333333333,19479.85,550.483233333333,585.244,268.951,18487.9,18826.09,18508.25,433.387633333333,421.5675,190.894,18491.3,18661.4266666667,18499.3,514.310833333333,530.196,251.546,18486.2,18627.5933333333,18498.1,537.498266666667,551.9505,286.179,18487.6,18494.3666666667,18493.7,512.227,528.779,263.934,18484.6,18492.05,18491.35,493.022233333333,510.596,256.459,18484,18491.6633333333,18491.55,522.399466666667,530.0245,385.457,18485.5,18492.2633333333,18492.4,557.6227,588.095,195.452,18483.8,18490.1066666667,18489.9,601.281366666667,632.3655,356.936,0.000566911823573555,0.0419289355112558,0.0538934075944548,25.6351211344252,0.000345123800992367,0.0415454045161092,0.053755466263337,1.0467789052033,9.62884585841958e-05,0.0183905546431594,0.00119711437554235,1.27030516063016,0.000280210233407567,0.00948315096227155,0.000712967350639503,1.0445995298408,4.32757117241185e-06,0.00765294898731238,0.000648053783054506,0.878189058829148,8.00600666878482e-05,0.000446100461679681,0.000410037368577167,0.940738972621943,-8.22238522740541e-05,0.000320781213148042,0.000282914965390226,0.922421257718908,-0.000114680636066356,0.000299864619148577,0.000293733893321059,0.355273004943915,-3.35386765854047e-05,0.000332321402940878,0.000339714337027049,1.85299050406238,-0.000125499563997189,0.000215657296753867,0.000204477737892131,0.684563525860845
"R201",5252.37,5267.7,5334.40666666667,5329.35,89.0630666666667,98.935,31.118,5256,5311.04666666667,5307.65,105.3744,109.9255,27.474,5263.6,5292.57666666667,5287.95,96.5342666666667,94.168,34.164,5254.4,5284.88,5282.7,118.708,124.1055,49.927,5250.8,5280.31,5276.6,106.681566666667,108.253,54.968,5252.6,5271.87,5271,120.462033333333,129.657,61.93,5253.8,5270.04,5269.6,119.195533333333,127.602,50.413,5250.8,5264.01,5262.85,116.887066666667,122.6395,32.372,5251.9,5264.32666666667,5264.45,122.719633333333,130.575,40.569,5251.9,5259.74,5257.8,127.8367,139.271,41.994,0.00291868242336315,0.0156189808918006,0.0146562408969666,1.86210767615742,0.000691116581657444,0.0111714648181044,0.0105247726264524,2.83542258134964,0.00213808242755184,0.0076549570320954,0.00677408484170019,1.82561370643562,0.000386492193048042,0.00618958679605592,0.00577453606657565,1.37763134175897,-0.000298912681322852,0.00531950338609057,0.00461315558500267,0.940794037743172,4.37897558626816e-05,0.00371260973617624,0.00354697022486994,0.945132138435869,0.000272258047319646,0.00336419559170433,0.00328042388483684,1.36438088059297,-0.000298912681322852,0.00221614242713296,0.00199528974539122,2.61074591210511,-8.94834141540399e-05,0.00227643267071188,0.00229991413400062,2.02496076643085,-8.94834141540399e-05,0.00140317609003172,0.00103381901884298,2.04416583321427
"R101",20650.8,20651.1,20767.4633333333,20666.15,405.3704,403.651,260.725,20651.4,20664.5,20661.1,389.187433333333,414.3125,215.346,20648.8,20655.4166666667,20654.75,307.892666666667,296.8645,76.448,20648.1,20655.0533333333,20653.8,380.650733333333,386.194,111.467,20648.7,20652.4266666667,20651.55,317.4437,315.4735,121.764,20648.3,20651.37,20650.75,358.038933333333,331.8175,200.484,20648.8,20651.04,20650.65,340.5628,360.599,95.55,20647.9,20650.3033333333,20650.15,337.291766666667,314.827,140.924,20648.5,20650.0666666667,20650.1,360.269366666667,354.0935,142.623,20647.9,20650.0533333333,20650.3,351.2644,333.206,126.912,1.4527282236004e-05,0.00564933723310157,0.000743312607744116,0.554781474733915,2.90545644721843e-05,0.000663412555445829,0.000498770023437313,0.807265671678756,-9.68485482402619e-05,0.000223558732188032,0.000191275882774552,3.02747837309893,-0.000130745540124389,0.000205964579257656,0.000145272822360569,2.414918615674,-0.000101690975652205,7.87701525687628e-05,3.63182055900982e-05,1.60704066883479,-0.000121060685300327,2.76018362484605e-05,-2.42121370597131e-06,0.785872854359117,-9.68485482402619e-05,1.16218257889089e-05,-7.26364111791394e-06,2.56423652537938,-0.000140430394948274,-2.40507228129655e-05,-3.14757781779794e-05,1.39343026501282,-0.000111375830476266,-3.55111343547744e-05,-3.38969918841269e-05,1.52602572282638,-0.000140430394948274,-3.61567913429982e-05,-2.42121370600655e-05,1.76777924861321
